strategy,stock,entry_date,exit_date,entry_type,entry_price,exit_type,exit_price,shares,profit
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-18,2016-10-26,open,116.63,close,126.97,85,878.9000000000003
xg7_entry_open_exit_close,NFLX,2016-10-19,2016-10-26,open,118.25,close,126.97,84,732.4799999999999
xg7_entry_open_exit_close,NVDA,2017-03-06,2017-03-24,open,96.96,close,107.47,103,1082.5300000000004
xg7_entry_open_exit_close,NVDA,2017-03-06,2017-03-24,open,96.96,close,107.47,103,1082.5300000000004
xg7_entry_open_exit_close,NVDA,2017-03-06,2017-03-24,open,96.96,close,107.47,103,1082.5300000000004
xg7_entry_open_exit_close,NVDA,2017-03-06,2017-03-24,open,96.96,close,107.47,103,1082.5300000000004
xg7_entry_open_exit_close,NVDA,2017-03-07,2017-03-24,open,97.67,close,107.47,102,999.5999999999997
xg7_entry_open_exit_close,NVDA,2017-03-09,2017-03-24,open,97.91,close,107.47,102,975.1200000000002
xg7_entry_open_exit_close,NVDA,2017-03-10,2017-03-24,open,99.61,close,107.47,100,786.0
xg7_entry_open_exit_close,NVDA,2017-03-13,2017-03-24,open,99.54,close,107.47,100,792.9999999999993
xg7_entry_open_exit_close,NVDA,2017-03-13,2017-03-24,open,99.54,close,107.47,100,792.9999999999993
xg7_entry_open_exit_close,NVDA,2017-03-13,2017-03-24,open,99.54,close,107.47,100,792.9999999999993
xg7_entry_open_exit_close,NVDA,2017-03-13,2017-03-24,open,99.54,close,107.47,100,792.9999999999993
xg7_entry_open_exit_close,NVDA,2017-03-14,2017-03-24,open,102.37,close,107.47,97,494.6999999999995
xg7_entry_open_exit_close,NVDA,2017-03-15,2017-03-24,open,102.25,close,107.47,97,506.3399999999999
xg7_entry_open_exit_close,NVDA,2017-03-16,2017-03-24,open,102.98,close,107.47,97,435.5299999999995
xg7_entry_open_exit_close,PFE,2016-05-02,2016-05-26,open,32.56,close,34.43,307,574.0899999999992
xg7_entry_open_exit_close,PFE,2016-05-17,2016-05-26,open,33.27,close,34.43,300,347.999999999999
xg7_entry_open_exit_close,PFE,2016-05-17,2016-05-26,open,33.27,close,34.43,300,347.999999999999
xg7_entry_open_exit_close,PFE,2016-05-17,2016-05-26,open,33.27,close,34.43,300,347.999999999999
xg7_entry_open_exit_close,PFE,2016-05-17,2016-05-26,open,33.27,close,34.43,300,347.999999999999
xg7_entry_open_exit_close,PFE,2016-05-19,2016-05-26,open,33.16,close,34.43,301,382.27000000000095
xg7_entry_open_exit_close,PFE,2016-05-23,2016-05-26,open,33.83,close,34.43,295,177.00000000000043
xg7_entry_open_exit_close,TWX,2016-10-13,2016-11-25,open,79.9,close,93.2,125,1662.4999999999995
xg7_entry_open_exit_close,TWX,2016-10-14,2016-11-25,open,79.74,close,93.2,125,1682.500000000001
xg7_entry_open_exit_close,TWX,2016-10-17,2016-11-25,open,79.03,close,93.2,126,1785.4200000000003
xg7_entry_open_exit_close,TWX,2016-10-19,2016-11-25,open,79.56,close,93.2,125,1705.0
xg7_entry_open_exit_close,TWX,2016-10-20,2016-11-25,open,79.23,close,93.2,126,1760.2199999999998
xg7_entry_open_exit_close,TWX,2016-11-10,2016-11-25,open,86.56,close,93.2,115,763.6
xg7_entry_open_exit_close,TWX,2016-11-16,2016-11-25,open,88.65,close,93.2,112,509.5999999999997
xg7_entry_open_exit_close,VZ,2013-10-09,2013-11-13,open,46.21,close,49.99,216,816.4800000000002
xg7_entry_open_exit_close,VZ,2013-10-14,2013-11-13,open,46.7899,close,49.99,213,681.6212999999998
xg7_entry_open_exit_close,VZ,2013-10-17,2013-11-13,open,48.57,close,49.99,205,291.10000000000036
xg7_entry_open_exit_close,WFC,2016-10-03,2016-10-19,open,44.12,close,45.26,226,257.6400000000001
xg7_entry_open_exit_close,WFC,2016-10-04,2016-10-19,open,43.62,close,45.26,229,375.5600000000001
xg7_entry_close_exit_open,AGN,2014-04-28,2014-05-02,close,196.9,open,207.93,50,551.5
xg7_entry_close_exit_open,AGN,2014-05-08,2014-05-23,close,197.05,open,213.55,50,825.0
xg7_entry_close_exit_open,AGN,2014-05-09,2014-05-23,close,196.18,open,213.55,50,868.5000000000002
xg7_entry_close_exit_open,AGN,2014-05-15,2014-05-23,close,205.55,open,213.55,48,384.0
xg7_entry_close_exit_open,AGN,2014-05-16,2014-05-23,close,207.5,open,213.55,48,290.40000000000055
xg7_entry_close_exit_open,CRM,2016-09-27,2016-10-10,close,70.05,open,73.58,142,501.26000000000016
xg7_entry_close_exit_open,CRM,2016-10-03,2016-10-10,close,70.52,open,73.58,141,431.4600000000003
xg7_entry_close_exit_open,CRM,2016-10-05,2016-10-10,close,68.42,open,73.58,146,753.3599999999994
xg7_entry_close_exit_open,CRM,2016-10-07,2016-10-10,close,70.91,open,73.58,141,376.47000000000025
xg7_entry_close_exit_open,CRM,2016-10-18,2016-10-20,close,72.77,open,72.97,137,27.40000000000039
xg7_entry_close_exit_open,M,2017-11-06,2017-11-14,close,18.16,open,19.15,550,544.4999999999991
xg7_entry_close_exit_open,M,2017-11-07,2017-11-14,close,17.53,open,19.15,570,923.3999999999985
xg7_entry_close_exit_open,M,2017-11-08,2017-11-14,close,17.57,open,19.15,569,899.0199999999991
xg7_entry_close_exit_open,M,2017-11-09,2017-11-14,close,19.5,open,19.15,512,-179.20000000000073
xg7_entry_close_exit_open,M,2017-11-13,2017-11-14,close,19.33,open,19.15,517,-93.05999999999986
xg7_entry_close_exit_open,M,2017-11-15,2017-12-08,close,19.98,open,25.37,500,2695.0000000000005
xg7_entry_close_exit_open,M,2017-11-16,2017-12-08,close,20.25,open,25.37,493,2524.1600000000003
xg7_entry_close_exit_open,M,2017-11-17,2017-12-08,close,20.35,open,25.37,491,2464.8199999999997
xg7_entry_close_exit_open,M,2017-11-20,2017-12-08,close,20.8,open,25.37,480,2193.6000000000004
xg7_entry_close_exit_open,M,2017-11-22,2017-12-08,close,20.63,open,25.37,484,2294.1600000000008
xg7_entry_close_exit_open,M,2017-11-24,2017-12-08,close,21.07,open,25.37,474,2038.2000000000003
xg7_entry_close_exit_open,M,2017-11-24,2017-12-08,close,21.07,open,25.37,474,2038.2000000000003
xg7_entry_close_exit_open,M,2017-11-24,2017-12-08,close,21.07,open,25.37,474,2038.2000000000003
xg7_entry_close_exit_open,M,2017-11-24,2017-12-08,close,21.07,open,25.37,474,2038.2000000000003
xg7_entry_close_exit_open,M,2017-11-27,2017-12-08,close,21.21,open,25.37,471,1959.3600000000001
xg7_entry_close_exit_open,M,2017-11-30,2017-12-08,close,23.8,open,25.37,420,659.4000000000001
xg7_entry_close_exit_open,M,2017-11-30,2017-12-08,close,23.8,open,25.37,420,659.4000000000001
xg7_entry_close_exit_open,M,2017-11-30,2017-12-08,close,23.8,open,25.37,420,659.4000000000001
xg7_entry_close_exit_open,M,2017-11-30,2017-12-08,close,23.8,open,25.37,420,659.4000000000001
xg7_entry_close_exit_open,M,2017-12-01,2017-12-08,close,24.19,open,25.37,413,487.33999999999986
xg7_entry_close_exit_open,MU,2015-07-27,2015-07-28,close,18.12,open,18.35,551,126.73000000000023
xg7_entry_close_exit_open,MU,2015-08-05,2015-08-06,close,18.91,open,18.93,528,10.559999999999775
xg7_entry_close_exit_open,MU,2015-08-20,2015-09-04,close,14.74,open,16.3,678,1057.6800000000003
xg7_entry_close_exit_open,MU,2015-08-21,2015-09-04,close,14.53,open,16.3,688,1217.760000000001
xg7_entry_close_exit_open,MU,2015-08-24,2015-09-04,close,14.44,open,16.3,692,1287.1200000000008
xg7_entry_close_exit_open,MU,2015-08-27,2015-09-04,close,15.67,open,16.3,638,401.9400000000005
xg7_entry_close_exit_open,MU,2015-08-28,2015-09-04,close,15.96,open,16.3,626,212.83999999999992
xg7_entry_close_exit_open,MU,2015-08-31,2015-09-04,close,16.41,open,16.3,609,-66.98999999999965
xg7_entry_close_exit_open,MU,2015-09-01,2015-09-04,close,15.82,open,16.3,632,303.36000000000024
xg7_entry_close_exit_open,MU,2015-09-02,2015-09-04,close,16.29,open,16.3,613,6.130000000000958
xg7_entry_close_exit_open,NFLX,2016-09-26,2016-10-05,close,94.56,open,103.5,105,938.6999999999998
xg7_entry_close_exit_open,NFLX,2016-09-27,2016-10-05,close,97.07,open,103.5,103,662.2900000000006
xg7_entry_close_exit_open,NFLX,2016-09-28,2016-10-05,close,97.48,open,103.5,102,614.0399999999996
xg7_entry_close_exit_open,NFLX,2016-09-29,2016-10-05,close,96.67,open,103.5,103,703.4899999999998
xg7_entry_close_exit_open,NFLX,2016-09-30,2016-10-05,close,98.55,open,103.5,101,499.9500000000003
xg7_entry_close_exit_open,NFLX,2016-10-11,2016-10-26,close,100.59,open,126.29,99,2544.3
xg7_entry_close_exit_open,NFLX,2016-10-12,2016-10-26,close,99.5,open,126.29,100,2679.0000000000005
xg7_entry_close_exit_open,NFLX,2016-10-13,2016-10-26,close,100.23,open,126.29,99,2579.94
xg7_entry_close_exit_open,NFLX,2016-10-14,2016-10-26,close,101.47,open,126.29,98,2432.3600000000006
xg7_entry_close_exit_open,NFLX,2016-10-17,2016-10-26,close,99.8,open,126.29,100,2649.000000000001
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-18,2016-10-26,close,118.79,open,126.29,84,630.0
xg7_entry_close_exit_open,NFLX,2016-10-19,2016-10-26,close,121.87,open,126.29,82,362.44000000000017
xg7_entry_close_exit_open,NVDA,2017-03-06,2017-03-24,close,97.67,open,108.97,102,1152.5999999999997
xg7_entry_close_exit_open,NVDA,2017-03-06,2017-03-24,close,97.67,open,108.97,102,1152.5999999999997
xg7_entry_close_exit_open,NVDA,2017-03-06,2017-03-24,close,97.67,open,108.97,102,1152.5999999999997
xg7_entry_close_exit_open,NVDA,2017-03-06,2017-03-24,close,97.67,open,108.97,102,1152.5999999999997
xg7_entry_close_exit_open,NVDA,2017-03-07,2017-03-24,close,98.74,open,108.97,101,1033.2300000000005
xg7_entry_close_exit_open,NVDA,2017-03-09,2017-03-24,close,98.54,open,108.97,101,1053.4299999999992
xg7_entry_close_exit_open,NVDA,2017-03-10,2017-03-24,close,99.12,open,108.97,100,984.9999999999994
xg7_entry_close_exit_open,NVDA,2017-03-13,2017-03-24,close,101.85,open,108.97,98,697.7600000000004
xg7_entry_close_exit_open,NVDA,2017-03-13,2017-03-24,close,101.85,open,108.97,98,697.7600000000004
xg7_entry_close_exit_open,NVDA,2017-03-13,2017-03-24,close,101.85,open,108.97,98,697.7600000000004
xg7_entry_close_exit_open,NVDA,2017-03-13,2017-03-24,close,101.85,open,108.97,98,697.7600000000004
xg7_entry_close_exit_open,NVDA,2017-03-14,2017-03-24,close,101.78,open,108.97,98,704.6199999999998
xg7_entry_close_exit_open,NVDA,2017-03-15,2017-03-24,close,102.55,open,108.97,97,622.7400000000001
xg7_entry_close_exit_open,NVDA,2017-03-16,2017-03-24,close,103.81,open,108.97,96,495.3599999999997
xg7_entry_close_exit_open,PFE,2016-05-02,2016-05-26,close,32.8,open,34.26,304,443.84000000000026
xg7_entry_close_exit_open,PFE,2016-05-17,2016-05-26,close,33.03,open,34.26,302,371.45999999999907
xg7_entry_close_exit_open,PFE,2016-05-17,2016-05-26,close,33.03,open,34.26,302,371.45999999999907
xg7_entry_close_exit_open,PFE,2016-05-17,2016-05-26,close,33.03,open,34.26,302,371.45999999999907
xg7_entry_close_exit_open,PFE,2016-05-17,2016-05-26,close,33.03,open,34.26,302,371.45999999999907
xg7_entry_close_exit_open,PFE,2016-05-19,2016-05-26,close,33.38,open,34.26,299,263.11999999999864
xg7_entry_close_exit_open,PFE,2016-05-23,2016-05-26,close,33.67,open,34.26,297,175.2299999999989
xg7_entry_close_exit_open,TWX,2016-10-13,2016-11-25,close,79.4,open,92.68,125,1660.0000000000002
xg7_entry_close_exit_open,TWX,2016-10-14,2016-11-25,close,79.55,open,92.68,125,1641.2500000000011
xg7_entry_close_exit_open,TWX,2016-10-17,2016-11-25,close,78.84,open,92.68,126,1743.8400000000004
xg7_entry_close_exit_open,TWX,2016-10-19,2016-11-25,close,79.24,open,92.68,126,1693.4400000000014
xg7_entry_close_exit_open,TWX,2016-10-20,2016-11-25,close,82.99,open,92.68,120,1162.8000000000015
xg7_entry_close_exit_open,TWX,2016-11-10,2016-11-25,close,86.33,open,92.68,115,730.250000000001
xg7_entry_close_exit_open,TWX,2016-11-16,2016-11-25,close,88.95,open,92.68,112,417.76000000000045
xg7_entry_close_exit_open,VZ,2013-10-09,2013-11-13,close,46.2,open,49.88,216,794.8799999999999
xg7_entry_close_exit_open,VZ,2013-10-14,2013-11-13,close,46.81,open,49.88,213,653.9100000000001
xg7_entry_close_exit_open,VZ,2013-10-17,2013-11-13,close,48.9,open,49.88,204,199.9200000000008
xg7_entry_close_exit_open,WFC,2016-10-03,2016-10-19,close,43.83,open,44.86,228,234.84000000000026
xg7_entry_close_exit_open,WFC,2016-10-04,2016-10-19,close,43.75,open,44.86,228,253.07999999999987
xg7_entry_close_exit_close,AGN,2014-04-28,2014-05-02,close,196.9,close,202.34,50,271.9999999999999
xg7_entry_close_exit_close,AGN,2014-05-08,2014-05-23,close,197.05,close,213.77,50,836.0
xg7_entry_close_exit_close,AGN,2014-05-09,2014-05-23,close,196.18,close,213.77,50,879.5000000000002
xg7_entry_close_exit_close,AGN,2014-05-15,2014-05-23,close,205.55,close,213.77,48,394.55999999999995
xg7_entry_close_exit_close,AGN,2014-05-16,2014-05-23,close,207.5,close,213.77,48,300.9600000000005
xg7_entry_close_exit_close,CRM,2016-09-27,2016-10-10,close,70.05,close,75.1,142,717.0999999999996
xg7_entry_close_exit_close,CRM,2016-10-03,2016-10-10,close,70.52,close,75.1,141,645.7799999999997
xg7_entry_close_exit_close,CRM,2016-10-05,2016-10-10,close,68.42,close,75.1,146,975.279999999999
xg7_entry_close_exit_close,CRM,2016-10-07,2016-10-10,close,70.91,close,75.1,141,590.7899999999997
xg7_entry_close_exit_close,CRM,2016-10-18,2016-10-20,close,72.77,close,72.59,137,-24.659999999998988
xg7_entry_close_exit_close,M,2017-11-06,2017-11-14,close,18.16,close,19.7,550,846.9999999999995
xg7_entry_close_exit_close,M,2017-11-07,2017-11-14,close,17.53,close,19.7,570,1236.899999999999
xg7_entry_close_exit_close,M,2017-11-08,2017-11-14,close,17.57,close,19.7,569,1211.9699999999993
xg7_entry_close_exit_close,M,2017-11-09,2017-11-14,close,19.5,close,19.7,512,102.39999999999964
xg7_entry_close_exit_close,M,2017-11-13,2017-11-14,close,19.33,close,19.7,517,191.2900000000005
xg7_entry_close_exit_close,M,2017-11-15,2017-12-08,close,19.98,close,25.8,500,2910.0
xg7_entry_close_exit_close,M,2017-11-16,2017-12-08,close,20.25,close,25.8,493,2736.1500000000005
xg7_entry_close_exit_close,M,2017-11-17,2017-12-08,close,20.35,close,25.8,491,2675.95
xg7_entry_close_exit_close,M,2017-11-20,2017-12-08,close,20.8,close,25.8,480,2400.0
xg7_entry_close_exit_close,M,2017-11-22,2017-12-08,close,20.63,close,25.8,484,2502.2800000000007
xg7_entry_close_exit_close,M,2017-11-24,2017-12-08,close,21.07,close,25.8,474,2242.02
xg7_entry_close_exit_close,M,2017-11-24,2017-12-08,close,21.07,close,25.8,474,2242.02
xg7_entry_close_exit_close,M,2017-11-24,2017-12-08,close,21.07,close,25.8,474,2242.02
xg7_entry_close_exit_close,M,2017-11-24,2017-12-08,close,21.07,close,25.8,474,2242.02
xg7_entry_close_exit_close,M,2017-11-27,2017-12-08,close,21.21,close,25.8,471,2161.89
xg7_entry_close_exit_close,M,2017-11-30,2017-12-08,close,23.8,close,25.8,420,840.0
xg7_entry_close_exit_close,M,2017-11-30,2017-12-08,close,23.8,close,25.8,420,840.0
xg7_entry_close_exit_close,M,2017-11-30,2017-12-08,close,23.8,close,25.8,420,840.0
xg7_entry_close_exit_close,M,2017-11-30,2017-12-08,close,23.8,close,25.8,420,840.0
xg7_entry_close_exit_close,M,2017-12-01,2017-12-08,close,24.19,close,25.8,413,664.9299999999997
xg7_entry_close_exit_close,MU,2015-07-27,2015-07-28,close,18.12,close,19.75,551,898.1299999999994
xg7_entry_close_exit_close,MU,2015-08-05,2015-08-06,close,18.91,close,18.72,528,-100.32000000000068
xg7_entry_close_exit_close,MU,2015-08-20,2015-09-04,close,14.74,close,16.82,678,1410.24
xg7_entry_close_exit_close,MU,2015-08-21,2015-09-04,close,14.53,close,16.82,688,1575.5200000000007
xg7_entry_close_exit_close,MU,2015-08-24,2015-09-04,close,14.44,close,16.82,692,1646.9600000000005
xg7_entry_close_exit_close,MU,2015-08-27,2015-09-04,close,15.67,close,16.82,638,733.7000000000003
xg7_entry_close_exit_close,MU,2015-08-28,2015-09-04,close,15.96,close,16.82,626,538.3599999999997
xg7_entry_close_exit_close,MU,2015-08-31,2015-09-04,close,16.41,close,16.82,609,249.69000000000008
xg7_entry_close_exit_close,MU,2015-09-01,2015-09-04,close,15.82,close,16.82,632,632.0
xg7_entry_close_exit_close,MU,2015-09-02,2015-09-04,close,16.29,close,16.82,613,324.89000000000067
xg7_entry_close_exit_close,NFLX,2016-09-26,2016-10-05,close,94.56,close,106.28,105,1230.6
xg7_entry_close_exit_close,NFLX,2016-09-27,2016-10-05,close,97.07,close,106.28,103,948.6300000000008
xg7_entry_close_exit_close,NFLX,2016-09-28,2016-10-05,close,97.48,close,106.28,102,897.5999999999997
xg7_entry_close_exit_close,NFLX,2016-09-29,2016-10-05,close,96.67,close,106.28,103,989.8299999999999
xg7_entry_close_exit_close,NFLX,2016-09-30,2016-10-05,close,98.55,close,106.28,101,780.7300000000004
xg7_entry_close_exit_close,NFLX,2016-10-11,2016-10-26,close,100.59,close,126.97,99,2611.6199999999994
xg7_entry_close_exit_close,NFLX,2016-10-12,2016-10-26,close,99.5,close,126.97,100,2747.0
xg7_entry_close_exit_close,NFLX,2016-10-13,2016-10-26,close,100.23,close,126.97,99,2647.2599999999993
xg7_entry_close_exit_close,NFLX,2016-10-14,2016-10-26,close,101.47,close,126.97,98,2499.0
xg7_entry_close_exit_close,NFLX,2016-10-17,2016-10-26,close,99.8,close,126.97,100,2717.0
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-18,2016-10-26,close,118.79,close,126.97,84,687.1199999999994
xg7_entry_close_exit_close,NFLX,2016-10-19,2016-10-26,close,121.87,close,126.97,82,418.19999999999953
xg7_entry_close_exit_close,NVDA,2017-03-06,2017-03-24,close,97.67,close,107.47,102,999.5999999999997
xg7_entry_close_exit_close,NVDA,2017-03-06,2017-03-24,close,97.67,close,107.47,102,999.5999999999997
xg7_entry_close_exit_close,NVDA,2017-03-06,2017-03-24,close,97.67,close,107.47,102,999.5999999999997
xg7_entry_close_exit_close,NVDA,2017-03-06,2017-03-24,close,97.67,close,107.47,102,999.5999999999997
xg7_entry_close_exit_close,NVDA,2017-03-07,2017-03-24,close,98.74,close,107.47,101,881.7300000000004
xg7_entry_close_exit_close,NVDA,2017-03-09,2017-03-24,close,98.54,close,107.47,101,901.9299999999993
xg7_entry_close_exit_close,NVDA,2017-03-10,2017-03-24,close,99.12,close,107.47,100,834.9999999999994
xg7_entry_close_exit_close,NVDA,2017-03-13,2017-03-24,close,101.85,close,107.47,98,550.7600000000004
xg7_entry_close_exit_close,NVDA,2017-03-13,2017-03-24,close,101.85,close,107.47,98,550.7600000000004
xg7_entry_close_exit_close,NVDA,2017-03-13,2017-03-24,close,101.85,close,107.47,98,550.7600000000004
xg7_entry_close_exit_close,NVDA,2017-03-13,2017-03-24,close,101.85,close,107.47,98,550.7600000000004
